entry,exit,side,ret,hours,reason,pair
2024-09-16 00:00:00+00:00,2024-09-17 08:00:00+00:00,買い,0.006597752722758521,32.0,利確,GBP/USD
2024-09-18 07:00:00+00:00,2024-09-18 08:00:00+00:00,買い,0.0010095100927331902,1.0,利確,GBP/USD
2024-09-18 20:00:00+00:00,2024-09-19 00:00:00+00:00,買い,-0.0028433794146711763,4.0,損切,GBP/USD
2024-09-19 03:00:00+00:00,2024-09-24 08:00:00+00:00,買い,0.012376681053389838,125.0,利確,GBP/USD
2024-09-25 12:00:00+00:00,2024-09-25 14:00:00+00:00,買い,-0.0016403521056494008,2.0,損切,GBP/USD
2024-09-26 14:00:00+00:00,2024-09-27 07:00:00+00:00,買い,-0.002111294674555297,17.0,損切,GBP/USD
2024-09-27 10:00:00+00:00,2024-09-30 14:00:00+00:00,買い,-0.0018061839019375525,76.0,損切,GBP/USD
2024-09-30 14:00:00+00:00,2024-09-30 18:00:00+00:00,買い,-0.0021593950357474798,4.0,損切,GBP/USD
2024-10-24 00:00:00+00:00,2024-10-24 07:00:00+00:00,売り,-0.001546908184218776,7.0,損切,GBP/USD
2024-10-28 02:00:00+00:00,2024-10-28 07:00:00+00:00,売り,-0.00120484264037658,5.0,損切,GBP/USD
2024-10-30 21:00:00+00:00,2024-10-31 07:00:00+00:00,売り,-0.0021723938629074732,10.0,損切,GBP/USD
2024-10-31 13:00:00+00:00,2024-10-31 14:00:00+00:00,売り,0.0032190727958185564,1.0,利確,GBP/USD
2024-11-01 17:00:00+00:00,2024-11-04 00:00:00+00:00,売り,-0.0022666946954461695,55.0,損切,GBP/USD
2024-11-06 05:00:00+00:00,2024-11-07 05:00:00+00:00,売り,-0.003210640229049055,24.0,損切,GBP/USD
2024-11-07 09:00:00+00:00,2024-11-07 12:00:00+00:00,売り,-0.0022798824044305663,3.0,損切,GBP/USD
2024-11-08 17:00:00+00:00,2024-11-08 21:00:00+00:00,売り,-0.00222614792387078,4.0,損切,GBP/USD
2024-11-13 14:00:00+00:00,2024-11-13 15:00:00+00:00,売り,-0.00024644461749369063,1.0,利確,GBP/USD
2024-11-14 18:00:00+00:00,2024-11-15 14:00:00+00:00,売り,0.00433894624089558,20.0,利確,GBP/USD
2024-11-18 07:00:00+00:00,2024-11-18 16:00:00+00:00,売り,-0.001950722869140009,9.0,損切,GBP/USD
2024-11-19 10:00:00+00:00,2024-11-19 15:00:00+00:00,売り,-0.0019912868603473408,5.0,損切,GBP/USD
2024-11-20 16:00:00+00:00,2024-11-21 09:00:00+00:00,売り,0.0005814229805357507,17.0,利確,GBP/USD
2024-11-21 14:00:00+00:00,2024-11-21 16:00:00+00:00,売り,0.003053084264106987,2.0,利確,GBP/USD
2024-11-25 08:00:00+00:00,2024-11-25 13:00:00+00:00,売り,-0.002141093045511255,5.0,損切,GBP/USD
2024-11-25 15:00:00+00:00,2024-11-26 10:00:00+00:00,売り,-0.0026456455800108023,19.0,損切,GBP/USD
2024-11-26 15:00:00+00:00,2024-11-27 07:00:00+00:00,売り,-0.002444221549307468,16.0,損切,GBP/USD
2024-12-13 07:00:00+00:00,2024-12-13 11:00:00+00:00,売り,-0.0018919786308449038,4.0,損切,GBP/USD
2024-12-18 19:00:00+00:00,2024-12-18 20:00:00+00:00,売り,0.0009253442432631709,1.0,利確,GBP/USD
2024-12-19 12:00:00+00:00,2024-12-26 07:00:00+00:00,売り,0.006803137634069911,163.0,利確,GBP/USD
2024-12-27 01:00:00+00:00,2024-12-27 11:00:00+00:00,売り,-0.0013134420552740722,10.0,損切,GBP/USD
2024-12-31 00:00:00+00:00,2024-12-31 13:00:00+00:00,売り,0.0015964808028613331,13.0,利確,GBP/USD
2025-01-02 07:00:00+00:00,2025-01-02 08:00:00+00:00,売り,0.0023083006999768843,1.0,利確,GBP/USD
2025-01-03 10:00:00+00:00,2025-01-03 11:00:00+00:00,売り,-0.0018027035933074864,1.0,損切,GBP/USD
2025-01-03 13:00:00+00:00,2025-01-03 17:00:00+00:00,売り,-0.0018217042148600648,4.0,損切,GBP/USD
2025-01-08 07:00:00+00:00,2025-01-08 11:00:00+00:00,売り,0.006251007303215472,4.0,利確,GBP/USD
2025-01-10 10:00:00+00:00,2025-01-10 13:00:00+00:00,売り,-0.0020316182318274143,3.0,損切,GBP/USD
2025-01-10 13:00:00+00:00,2025-01-10 14:00:00+00:00,売り,7.232182618731606e-05,1.0,利確,GBP/USD
2025-01-14 09:00:00+00:00,2025-01-14 21:00:00+00:00,売り,-0.002873024557530812,12.0,損切,GBP/USD
2025-01-15 02:00:00+00:00,2025-01-15 07:00:00+00:00,売り,-0.0023380604494010024,5.0,損切,GBP/USD
2025-01-16 12:00:00+00:00,2025-01-16 15:00:00+00:00,売り,-0.0022790924334925686,3.0,損切,GBP/USD
2025-01-17 08:00:00+00:00,2025-01-17 15:00:00+00:00,売り,-0.0022328809732998886,7.0,損切,GBP/USD
2025-01-20 08:00:00+00:00,2025-01-20 13:00:00+00:00,売り,-0.001941386675005552,5.0,損切,GBP/USD
2025-02-03 09:00:00+00:00,2025-02-03 12:00:00+00:00,売り,-0.0035042587991700566,3.0,損切,GBP/USD
2025-02-10 16:00:00+00:00,2025-02-11 14:00:00+00:00,売り,-0.0021924261120576214,22.0,損切,GBP/USD
2025-02-24 00:00:00+00:00,2025-02-24 07:00:00+00:00,買い,-0.001784610527948549,7.0,損切,GBP/USD
2025-02-25 13:00:00+00:00,2025-02-25 16:00:00+00:00,買い,-0.0018304740391878016,3.0,損切,GBP/USD
2025-02-26 13:00:00+00:00,2025-02-26 16:00:00+00:00,買い,0.004013092052565159,3.0,利確,GBP/USD
2025-02-27 07:00:00+00:00,2025-02-27 13:00:00+00:00,買い,-0.001558511386528194,6.0,損切,GBP/USD
2025-03-03 12:00:00+00:00,2025-03-04 09:00:00+00:00,買い,0.003246567584592064,21.0,利確,GBP/USD
2025-03-06 12:00:00+00:00,2025-03-07 07:00:00+00:00,買い,0.0016548740914836713,19.0,利確,GBP/USD
2025-03-10 06:00:00+00:00,2025-03-10 07:00:00+00:00,買い,-0.0017830074033744591,1.0,損切,GBP/USD
2025-03-10 10:00:00+00:00,2025-03-10 16:00:00+00:00,買い,-0.0021420642044183255,6.0,損切,GBP/USD
2025-03-11 08:00:00+00:00,2025-03-12 12:00:00+00:00,買い,0.003250725630109075,28.0,利確,GBP/USD
2025-03-13 09:00:00+00:00,2025-03-13 11:00:00+00:00,買い,-0.0015985474062616522,2.0,損切,GBP/USD
2025-03-13 14:00:00+00:00,2025-03-14 07:00:00+00:00,買い,-0.00229833206762976,17.0,損切,GBP/USD
2025-03-17 10:00:00+00:00,2025-03-18 12:00:00+00:00,買い,-0.0014722363757492362,26.0,損切,GBP/USD
2025-03-18 15:00:00+00:00,2025-03-19 07:00:00+00:00,買い,-0.0017888639868745115,16.0,損切,GBP/USD
2025-03-19 18:00:00+00:00,2025-03-19 19:00:00+00:00,買い,-0.0018043507001701653,1.0,損切,GBP/USD
2025-03-25 16:00:00+00:00,2025-03-26 00:00:00+00:00,買い,-0.0016811699344294717,8.0,損切,GBP/USD
2025-03-26 01:00:00+00:00,2025-03-26 07:00:00+00:00,買い,-0.0014589675593043138,6.0,損切,GBP/USD
2025-03-28 07:00:00+00:00,2025-03-28 11:00:00+00:00,買い,-0.0015240593016983106,4.0,損切,GBP/USD
2025-03-28 12:00:00+00:00,2025-03-28 14:00:00+00:00,買い,0.0013353093704484454,2.0,利確,GBP/USD
2025-03-28 19:00:00+00:00,2025-03-31 01:00:00+00:00,買い,0.0016000591018323518,54.0,利確,GBP/USD
2025-03-31 11:00:00+00:00,2025-03-31 13:00:00+00:00,買い,-0.0018457954068721416,2.0,損切,GBP/USD
2025-04-02 16:00:00+00:00,2025-04-04 14:00:00+00:00,買い,-0.0017585900451173697,46.0,損切,GBP/USD
2025-04-11 04:00:00+00:00,2025-04-11 08:00:00+00:00,買い,0.007844761809047796,4.0,利確,GBP/USD
2025-04-17 07:00:00+00:00,2025-04-17 14:00:00+00:00,買い,0.002036939056069265,7.0,利確,GBP/USD
2025-04-17 15:00:00+00:00,2025-04-20 23:00:00+00:00,買い,0.004525382163619074,80.0,利確,GBP/USD
2025-04-22 01:00:00+00:00,2025-04-22 16:00:00+00:00,買い,-0.0016952054637832225,15.0,損切,GBP/USD
2025-04-24 19:00:00+00:00,2025-04-25 00:00:00+00:00,買い,-0.00210661137686009,5.0,損切,GBP/USD
2025-04-25 12:00:00+00:00,2025-04-27 23:00:00+00:00,買い,-0.0020064763975906727,59.0,損切,GBP/USD
2025-04-28 08:00:00+00:00,2025-04-28 14:00:00+00:00,買い,0.005332284232447681,6.0,利確,GBP/USD
2025-04-29 05:00:00+00:00,2025-04-29 10:00:00+00:00,買い,-0.0019178739114859122,5.0,損切,GBP/USD
2025-04-29 12:00:00+00:00,2025-04-30 03:00:00+00:00,買い,-0.0019805629964872004,15.0,損切,GBP/USD
2025-04-30 05:00:00+00:00,2025-04-30 08:00:00+00:00,買い,-0.0016811087630215326,3.0,損切,GBP/USD
2025-05-06 12:00:00+00:00,2025-05-06 14:00:00+00:00,買い,-0.002246748507820817,2.0,損切,GBP/USD
2025-05-07 05:00:00+00:00,2025-05-07 09:00:00+00:00,買い,-0.002194136187933082,4.0,損切,GBP/USD
2025-05-07 12:00:00+00:00,2025-05-07 16:00:00+00:00,買い,-0.002114132059604212,4.0,損切,GBP/USD
2025-05-16 01:00:00+00:00,2025-05-16 09:00:00+00:00,買い,-0.0018113798682178994,8.0,損切,GBP/USD
2025-05-19 01:00:00+00:00,2025-05-19 07:00:00+00:00,買い,0.004985878452675496,6.0,利確,GBP/USD
2025-05-20 14:00:00+00:00,2025-05-27 01:00:00+00:00,買い,0.01585981584580941,155.0,利確,GBP/USD
2025-05-27 12:00:00+00:00,2025-05-27 14:00:00+00:00,買い,-0.0018869071079926746,2.0,損切,GBP/USD
2025-05-30 00:00:00+00:00,2025-05-30 02:00:00+00:00,買い,-0.0017397893123982766,2.0,損切,GBP/USD
2025-06-02 06:00:00+00:00,2025-06-02 07:00:00+00:00,買い,0.0015786260679790832,1.0,利確,GBP/USD
2025-06-03 06:00:00+00:00,2025-06-03 08:00:00+00:00,買い,-0.0017001942857737373,2.0,損切,GBP/USD
2025-06-03 14:00:00+00:00,2025-06-04 05:00:00+00:00,買い,-0.001878809130828174,15.0,損切,GBP/USD
2025-06-04 06:00:00+00:00,2025-06-04 14:00:00+00:00,買い,0.0033275864449986317,8.0,利確,GBP/USD
2025-06-05 06:00:00+00:00,2025-06-05 10:00:00+00:00,買い,0.002514015089961397,4.0,利確,GBP/USD
2025-06-05 21:00:00+00:00,2025-06-06 06:00:00+00:00,買い,-0.0017809442922911533,9.0,損切,GBP/USD
2025-06-09 08:00:00+00:00,2025-06-09 12:00:00+00:00,買い,-0.0014957353742262147,4.0,損切,GBP/USD
2025-06-09 15:00:00+00:00,2025-06-10 01:00:00+00:00,買い,-0.0016645252011668998,10.0,損切,GBP/USD
2025-06-11 18:00:00+00:00,2025-06-13 13:00:00+00:00,買い,-0.002129398569903251,43.0,損切,GBP/USD
2025-06-13 15:00:00+00:00,2025-06-13 19:00:00+00:00,買い,-0.0025579451398053507,4.0,損切,GBP/USD
2025-06-13 19:00:00+00:00,2025-06-16 03:00:00+00:00,買い,-0.002419973254939045,56.0,損切,GBP/USD
2025-06-16 07:00:00+00:00,2025-06-17 07:00:00+00:00,買い,-0.002113223958710397,24.0,損切,GBP/USD
2025-06-24 08:00:00+00:00,2025-07-02 14:00:00+00:00,買い,-0.0022588463993442717,198.0,損切,GBP/USD
2025-07-23 04:00:00+00:00,2025-07-23 15:00:00+00:00,買い,0.0034189247846434403,11.0,利確,GBP/USD
2025-08-01 00:00:00+00:00,2025-08-01 09:00:00+00:00,売り,0.004769435740840089,9.0,利確,GBP/USD
2025-08-15 02:00:00+00:00,2025-08-18 14:00:00+00:00,買い,-0.0013671439522070616,84.0,損切,GBP/USD
2025-08-25 04:00:00+00:00,2025-08-25 10:00:00+00:00,買い,-0.0016292030381208744,6.0,損切,GBP/USD
2025-08-25 11:00:00+00:00,2025-08-25 15:00:00+00:00,買い,-0.0016720104237753052,4.0,損切,GBP/USD
2025-08-28 00:00:00+00:00,2025-08-28 08:00:00+00:00,買い,-0.0013609307086636213,8.0,損切,GBP/USD
2025-08-28 23:00:00+00:00,2025-08-29 06:00:00+00:00,買い,-0.001306578830023175,7.0,損切,GBP/USD
2025-08-29 18:00:00+00:00,2025-09-02 07:00:00+00:00,買い,-0.0015782315719087392,85.0,損切,GBP/USD
2025-09-08 00:00:00+00:00,2025-09-10 12:00:00+00:00,買い,0.0039028515962757806,60.0,利確,GBP/USD
2025-09-10 13:00:00+00:00,2025-09-10 17:00:00+00:00,買い,-0.0017539881270293267,4.0,損切,GBP/USD
2025-09-10 22:00:00+00:00,2025-09-11 05:00:00+00:00,買い,-0.001538147567197734,7.0,損切,GBP/USD
2025-09-11 15:00:00+00:00,2025-09-12 08:00:00+00:00,買い,-0.0017327243440947826,17.0,損切,GBP/USD
2025-09-12 10:00:00+00:00,2025-09-12 12:00:00+00:00,買い,-0.0015022519759285812,2.0,損切,GBP/USD
2025-09-12 14:00:00+00:00,2025-09-15 07:00:00+00:00,買い,0.001834514056688208,65.0,利確,GBP/USD
2025-09-17 09:00:00+00:00,2025-09-17 14:00:00+00:00,買い,0.0012636470970792569,5.0,利確,GBP/USD
2025-09-18 09:00:00+00:00,2025-09-18 11:00:00+00:00,買い,-0.002061235258726712,2.0,損切,GBP/USD
2025-10-02 17:00:00+00:00,2025-10-03 08:00:00+00:00,売り,-0.0020388996024001235,15.0,損切,GBP/USD
2025-10-03 11:00:00+00:00,2025-10-03 13:00:00+00:00,売り,-0.0015210848362152806,2.0,損切,GBP/USD
2025-10-06 04:00:00+00:00,2025-10-06 14:00:00+00:00,売り,-0.001600353100523988,10.0,損切,GBP/USD
2025-10-07 09:00:00+00:00,2025-10-07 11:00:00+00:00,売り,0.0034117043095821423,2.0,利確,GBP/USD
2025-10-08 15:00:00+00:00,2025-10-09 01:00:00+00:00,売り,-0.0018096375399969777,10.0,損切,GBP/USD
2025-10-09 05:00:00+00:00,2025-10-09 15:00:00+00:00,売り,0.008010663397914997,10.0,利確,GBP/USD
2025-10-13 07:00:00+00:00,2025-10-14 06:00:00+00:00,売り,0.003253613245446363,23.0,利確,GBP/USD
2025-10-14 06:00:00+00:00,2025-10-14 07:00:00+00:00,売り,0.0010404503450774816,1.0,利確,GBP/USD
2025-10-22 06:00:00+00:00,2025-10-22 07:00:00+00:00,売り,0.0006459734944564866,1.0,利確,GBP/USD
2025-10-22 23:00:00+00:00,2025-10-24 08:00:00+00:00,売り,0.0030475204445123863,33.0,利確,GBP/USD
2025-10-24 14:00:00+00:00,2025-10-27 00:00:00+00:00,売り,-0.0020727807587139877,58.0,損切,GBP/USD
2025-10-27 04:00:00+00:00,2025-10-27 09:00:00+00:00,売り,-0.001522819521706531,5.0,損切,GBP/USD
2025-10-27 15:00:00+00:00,2025-10-28 00:00:00+00:00,売り,-0.0016462785783217914,9.0,損切,GBP/USD
2025-10-28 12:00:00+00:00,2025-10-28 13:00:00+00:00,売り,0.0021078728034051755,1.0,利確,GBP/USD
2025-10-29 16:00:00+00:00,2025-10-29 18:00:00+00:00,売り,0.005601094859794753,2.0,利確,GBP/USD
2025-10-30 05:00:00+00:00,2025-10-30 12:00:00+00:00,売り,0.005436985703305186,7.0,利確,GBP/USD
2025-11-03 00:00:00+00:00,2025-11-03 17:00:00+00:00,売り,-0.0017967395573976863,17.0,損切,GBP/USD
2025-11-03 23:00:00+00:00,2025-11-04 08:00:00+00:00,売り,0.003209004759655898,9.0,利確,GBP/USD
2025-11-05 10:00:00+00:00,2025-11-05 12:00:00+00:00,売り,-0.0015369708285428829,2.0,損切,GBP/USD
2025-11-05 13:00:00+00:00,2025-11-05 16:00:00+00:00,売り,-0.0016748298857647392,3.0,損切,GBP/USD
2025-11-12 04:00:00+00:00,2025-11-12 07:00:00+00:00,売り,-0.0014787122972439559,3.0,損切,GBP/USD
2025-11-12 19:00:00+00:00,2025-11-13 08:00:00+00:00,売り,-0.0018461542433139244,13.0,損切,GBP/USD
2025-11-18 17:00:00+00:00,2025-11-19 09:00:00+00:00,売り,0.0016061292688956841,16.0,利確,GBP/USD
2025-11-20 11:00:00+00:00,2025-11-20 13:00:00+00:00,売り,-0.0016712781963141965,2.0,損切,GBP/USD
2025-11-20 16:00:00+00:00,2025-11-21 12:00:00+00:00,売り,0.0024842192196313675,20.0,利確,GBP/USD
2025-12-16 08:00:00+00:00,2025-12-16 09:00:00+00:00,買い,0.0013294943426207407,1.0,利確,GBP/USD
2025-12-18 15:00:00+00:00,2025-12-19 07:00:00+00:00,買い,-0.0022204670259938883,16.0,損切,GBP/USD
2025-12-22 01:00:00+00:00,2026-01-13 09:00:00+00:00,買い,0.006559309750273179,536.0,利確,GBP/USD
2026-01-22 16:00:00+00:00,2026-01-23 10:00:00+00:00,買い,0.0030937473603549373,18.0,利確,GBP/USD
2026-01-27 09:00:00+00:00,2026-01-27 12:00:00+00:00,買い,0.0024750900329613026,3.0,利確,GBP/USD
2026-01-28 09:00:00+00:00,2026-01-28 15:00:00+00:00,買い,-0.0024254954531536363,6.0,損切,GBP/USD
2026-01-28 17:00:00+00:00,2026-01-29 15:00:00+00:00,買い,-0.002721599188951107,22.0,損切,GBP/USD
2026-01-29 20:00:00+00:00,2026-01-30 01:00:00+00:00,買い,-0.0025918681307366517,5.0,損切,GBP/USD
2026-02-10 08:00:00+00:00,2026-02-10 17:00:00+00:00,買い,-0.0016797774220391859,9.0,損切,GBP/USD
2026-02-11 02:00:00+00:00,2026-02-11 13:00:00+00:00,買い,-0.0017416504461614912,11.0,損切,GBP/USD
2026-03-05 02:00:00+00:00,2026-03-05 06:00:00+00:00,売り,0.0041124831111181035,4.0,利確,GBP/USD
2026-03-05 10:00:00+00:00,2026-03-06 16:00:00+00:00,売り,-0.0027422397279481922,30.0,損切,GBP/USD
2026-03-09 02:00:00+00:00,2026-03-09 07:00:00+00:00,売り,-0.0031241157556278873,5.0,損切,GBP/USD
2026-03-09 08:00:00+00:00,2026-03-09 13:00:00+00:00,売り,-0.0033173289174839413,5.0,損切,GBP/USD
2026-03-11 23:00:00+00:00,2026-03-12 11:00:00+00:00,売り,-0.0021332141152883397,12.0,損切,GBP/USD
2026-03-12 12:00:00+00:00,2026-03-13 07:00:00+00:00,売り,0.006781942040343092,19.0,利確,GBP/USD
2026-03-17 05:00:00+00:00,2026-03-17 07:00:00+00:00,売り,-0.00183160782259707,2.0,損切,GBP/USD
2026-03-18 20:00:00+00:00,2026-03-19 01:00:00+00:00,売り,-0.002419148147265526,5.0,損切,GBP/USD
2026-03-23 00:00:00+00:00,2026-03-23 11:00:00+00:00,売り,-0.00269672457890292,11.0,損切,GBP/USD
2026-03-26 20:00:00+00:00,2026-03-30 13:00:00+00:00,売り,0.01095630089143439,89.0,利確,GBP/USD
2026-03-31 03:00:00+00:00,2026-03-31 11:00:00+00:00,売り,-0.0019728111793078204,8.0,損切,GBP/USD
2026-03-31 14:00:00+00:00,2026-03-31 16:00:00+00:00,売り,-0.0027416162877178627,2.0,損切,GBP/USD
2026-04-02 08:00:00+00:00,2026-04-02 14:00:00+00:00,売り,-0.002469629091001579,6.0,損切,GBP/USD
2026-04-02 16:00:00+00:00,2026-04-03 12:00:00+00:00,売り,0.0017324007661548735,20.0,利確,GBP/USD
2026-04-03 12:00:00+00:00,2026-04-06 07:00:00+00:00,売り,-0.0013962925454229613,67.0,損切,GBP/USD
2026-04-17 14:00:00+00:00,2026-04-17 16:00:00+00:00,買い,-0.001920704579923893,2.0,損切,GBP/USD
2026-04-24 17:00:00+00:00,2026-04-28 09:00:00+00:00,買い,-0.0015391355868845768,88.0,損切,GBP/USD
2026-04-30 14:00:00+00:00,2026-05-01 12:00:00+00:00,買い,0.0033692318217157682,22.0,利確,GBP/USD
2026-05-04 05:00:00+00:00,2026-05-04 07:00:00+00:00,買い,-0.001646711432805381,2.0,損切,GBP/USD
2026-05-06 00:00:00+00:00,2026-05-06 08:00:00+00:00,買い,0.004157095548466427,8.0,利確,GBP/USD
2026-05-06 18:00:00+00:00,2026-05-07 07:00:00+00:00,買い,0.0020064282412825987,13.0,利確,GBP/USD
2026-05-08 10:00:00+00:00,2026-05-11 04:00:00+00:00,買い,-0.001631101592384565,66.0,損切,GBP/USD
2026-05-11 08:00:00+00:00,2026-05-11 10:00:00+00:00,買い,-0.00141054936792796,2.0,損切,GBP/USD
2026-05-11 11:00:00+00:00,2026-05-12 01:00:00+00:00,買い,-0.0015601691982976118,14.0,損切,GBP/USD
2026-05-25 12:00:00+00:00,2026-05-26 01:00:00+00:00,買い,-0.0013389496810114587,13.0,損切,GBP/USD
2026-05-26 10:00:00+00:00,2026-05-26 11:00:00+00:00,買い,-0.0010676026236864477,1.0,損切,GBP/USD
2026-06-01 06:00:00+00:00,2026-06-01 07:00:00+00:00,買い,-0.0012794395403375014,1.0,損切,GBP/USD
2026-06-01 08:00:00+00:00,2026-06-01 13:00:00+00:00,買い,-0.0013372349515069603,5.0,損切,GBP/USD
2026-06-02 06:00:00+00:00,2026-06-02 08:00:00+00:00,買い,-0.0013096456596998318,2.0,損切,GBP/USD
2026-06-02 09:00:00+00:00,2026-06-02 18:00:00+00:00,買い,-0.0013181322255876426,9.0,損切,GBP/USD
2026-06-02 18:00:00+00:00,2026-06-02 23:00:00+00:00,買い,-0.0013282974889219478,5.0,損切,GBP/USD
2026-06-03 00:00:00+00:00,2026-06-03 05:00:00+00:00,買い,-0.0012439411038814962,5.0,損切,GBP/USD
2026-06-03 20:00:00+00:00,2026-06-04 06:00:00+00:00,売り,-0.001291780475483073,10.0,損切,GBP/USD
2026-06-04 16:00:00+00:00,2026-06-05 08:00:00+00:00,売り,-0.0013014954179218052,16.0,損切,GBP/USD
2026-06-05 13:00:00+00:00,2026-06-10 13:00:00+00:00,売り,-0.0016800695070469218,120.0,損切,GBP/USD
2026-06-11 00:00:00+00:00,2026-06-11 01:00:00+00:00,売り,-0.0015907550958551675,1.0,損切,GBP/USD
2026-06-11 08:00:00+00:00,2026-06-11 12:00:00+00:00,売り,0.0014454780522262678,4.0,利確,GBP/USD
2026-06-17 19:00:00+00:00,2026-06-18 00:00:00+00:00,売り,-0.0021610768817932444,5.0,損切,GBP/USD
2026-06-19 15:00:00+00:00,2026-06-22 08:00:00+00:00,売り,0.0025423022306445445,65.0,利確,GBP/USD
2026-06-23 04:00:00+00:00,2026-06-23 07:00:00+00:00,売り,0.0009987059998602832,3.0,利確,GBP/USD
2026-06-25 06:00:00+00:00,2026-06-25 08:00:00+00:00,売り,-0.0014992331398906544,2.0,損切,GBP/USD
2026-06-25 10:00:00+00:00,2026-06-25 13:00:00+00:00,売り,-0.0015853132211203324,3.0,損切,GBP/USD
2026-06-26 02:00:00+00:00,2026-06-26 05:00:00+00:00,売り,-0.0015796302880653034,3.0,損切,GBP/USD
2023-09-19 00:00:00+00:00,2023-09-19 18:00:00+00:00,売り,-0.003543168963501497,18.0,損切,AUD/USD
2023-09-21 08:00:00+00:00,2023-09-21 14:00:00+00:00,売り,-0.0030234991172160106,6.0,損切,AUD/USD
2023-09-21 18:00:00+00:00,2023-09-22 08:00:00+00:00,売り,-0.0030539162361080782,14.0,損切,AUD/USD
2023-09-25 05:00:00+00:00,2023-09-25 10:00:00+00:00,売り,-0.002320272487696073,5.0,損切,AUD/USD
2023-09-25 11:00:00+00:00,2023-09-26 06:00:00+00:00,売り,0.0036764650076863583,19.0,利確,AUD/USD
2023-09-26 13:00:00+00:00,2023-09-27 17:00:00+00:00,売り,0.011900858499625178,28.0,利確,AUD/USD
2023-10-02 09:00:00+00:00,2023-10-06 12:00:00+00:00,売り,0.010104800156791261,99.0,利確,AUD/USD
2023-10-12 20:00:00+00:00,2023-10-13 14:00:00+00:00,売り,0.0027273234166692475,18.0,利確,AUD/USD
2023-10-16 00:00:00+00:00,2023-10-16 01:00:00+00:00,売り,-0.0024027877485517488,1.0,損切,AUD/USD
2023-10-16 13:00:00+00:00,2023-10-16 15:00:00+00:00,売り,-0.0025258701790118574,2.0,損切,AUD/USD
2023-10-18 20:00:00+00:00,2023-10-19 16:00:00+00:00,売り,-0.0028315706845103536,20.0,損切,AUD/USD
2023-10-19 22:00:00+00:00,2023-10-23 09:00:00+00:00,売り,0.004471137153676741,83.0,利確,AUD/USD
2023-10-25 16:00:00+00:00,2023-10-27 00:00:00+00:00,売り,-0.003186894960516506,32.0,損切,AUD/USD
2023-11-10 00:00:00+00:00,2023-11-10 15:00:00+00:00,売り,0.0022949084932611832,15.0,利確,AUD/USD
2023-11-13 00:00:00+00:00,2023-11-13 07:00:00+00:00,売り,-0.002422107332892287,7.0,損切,AUD/USD
2023-11-13 14:00:00+00:00,2023-11-13 16:00:00+00:00,売り,-0.002248158341856332,2.0,損切,AUD/USD
2023-11-14 03:00:00+00:00,2023-11-14 13:00:00+00:00,売り,-0.001999498242568853,10.0,損切,AUD/USD
2023-11-17 10:00:00+00:00,2023-11-17 14:00:00+00:00,買い,-0.0031880905369239374,4.0,損切,AUD/USD
2023-11-17 15:00:00+00:00,2023-11-21 01:00:00+00:00,買い,0.011239482154429926,82.0,利確,AUD/USD
2023-11-21 10:00:00+00:00,2023-11-21 18:00:00+00:00,買い,-0.003136844077561773,8.0,損切,AUD/USD
2023-11-22 09:00:00+00:00,2023-11-22 14:00:00+00:00,買い,-0.00305228443051021,5.0,損切,AUD/USD
2023-11-23 04:00:00+00:00,2023-11-24 12:00:00+00:00,買い,0.0034370340173495053,32.0,利確,AUD/USD
2023-11-27 01:00:00+00:00,2023-11-27 02:00:00+00:00,買い,-0.0019796938069093326,1.0,損切,AUD/USD
2023-11-27 06:00:00+00:00,2023-11-28 02:00:00+00:00,買い,0.007183685083510516,20.0,利確,AUD/USD
2023-11-28 09:00:00+00:00,2023-11-28 15:00:00+00:00,買い,0.0038277976754465984,6.0,利確,AUD/USD
2023-11-30 00:00:00+00:00,2023-11-30 04:00:00+00:00,買い,0.0032045812393390774,4.0,利確,AUD/USD
2023-12-01 16:00:00+00:00,2023-12-01 17:00:00+00:00,買い,0.0018637938227312634,1.0,利確,AUD/USD
2023-12-04 09:00:00+00:00,2023-12-04 14:00:00+00:00,買い,-0.002967079811881168,5.0,損切,AUD/USD
2023-12-13 20:00:00+00:00,2023-12-19 14:00:00+00:00,買い,0.014408963702392742,138.0,利確,AUD/USD
2023-12-20 13:00:00+00:00,2023-12-20 19:00:00+00:00,買い,-0.002485542989489342,6.0,損切,AUD/USD
2023-12-21 05:00:00+00:00,2023-12-21 13:00:00+00:00,買い,0.004298618042432467,8.0,利確,AUD/USD
2023-12-22 04:00:00+00:00,2024-01-01 18:00:00+00:00,買い,0.005041468593566456,254.0,利確,AUD/USD
2024-01-31 06:00:00+00:00,2024-01-31 08:00:00+00:00,売り,-0.002428169329970153,2.0,損切,AUD/USD
2024-01-31 20:00:00+00:00,2024-02-02 00:00:00+00:00,売り,-0.003886836023236706,28.0,損切,AUD/USD
2024-02-02 15:00:00+00:00,2024-02-08 08:00:00+00:00,売り,0.0013601990901800254,137.0,利確,AUD/USD
2024-02-08 10:00:00+00:00,2024-02-08 11:00:00+00:00,売り,0.0012743152951840587,1.0,利確,AUD/USD
2024-02-09 00:00:00+00:00,2024-02-09 06:00:00+00:00,売り,-0.00203437077914238,6.0,損切,AUD/USD
2024-02-13 13:00:00+00:00,2024-02-13 14:00:00+00:00,売り,0.0010368335135619744,1.0,利確,AUD/USD
2024-02-15 01:00:00+00:00,2024-02-15 06:00:00+00:00,売り,-0.002224386400577993,5.0,損切,AUD/USD
